data,tipo,categoria,valor,cliente_projeto,fonte,gestao
2023-11-08,ENTRADA,custo de projeto,430.0,,23.xlsx,23
2023-11-13,ENTRADA,rendimento automático,2.67,,23.xlsx,23
2023-12-09,ENTRADA,projeto,1920.0,Cliente 009,23.xlsx,23
2023-12-13,ENTRADA,projeto,780.0,Cliente 031,23.xlsx,23
2023-01-12,SAÍDA,servidor,38.36,,23.xlsx,23
2023-01-14,SAÍDA,sede,52.92,,23.xlsx,23
2023-01-14,SAÍDA,sede,33.36,,23.xlsx,23
2023-01-14,SAÍDA,sede,68.82,,23.xlsx,23
2023-01-14,SAÍDA,sede,34.33,,23.xlsx,23
2023-01-14,SAÍDA,capacitação,27.9,,23.xlsx,23
2023-01-15,SAÍDA,sede,41.75,,23.xlsx,23
2023-01-25,SAÍDA,mudança de diretoria,600.0,,23.xlsx,23
2023-01-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-01-03,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-01-02,SAÍDA,taxa do cartão,14.7,,23.xlsx,23
2023-02-01,SAÍDA,taxa do cartão,14.7,,23.xlsx,23
2023-02-02,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-02-02,SAÍDA,taxa do banco,7.0,,23.xlsx,23
2023-02-08,SAÍDA,capacitação,918.0,,23.xlsx,23
2023-02-08,SAÍDA,capacitação,45.8,,23.xlsx,23
2023-02-08,SAÍDA,capacitação,62.8,,23.xlsx,23
2023-02-08,SAÍDA,capacitação,62.8,,23.xlsx,23
2023-02-08,SAÍDA,capacitação,57.8,,23.xlsx,23
2023-02-08,SAÍDA,sede,80.02,,23.xlsx,23
2023-02-08,SAÍDA,sede,33.37,,23.xlsx,23
2023-02-13,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-02-13,SAÍDA,sede,277.8,,23.xlsx,23
2023-02-13,SAÍDA,membro,353.0,,23.xlsx,23
2023-02-13,SAÍDA,taxa do banco,38.36,,23.xlsx,23
2023-02-13,SAÍDA,sede,19.99,,23.xlsx,23
2023-02-13,SAÍDA,sede,169.1,,23.xlsx,23
2023-02-20,SAÍDA,membro,90.0,,23.xlsx,23
2023-02-20,SAÍDA,sede,85.5,,23.xlsx,23
2023-02-23,SAÍDA,sede,48.5,,23.xlsx,23
2023-03-01,SAÍDA,taxa do cartão,14.7,,23.xlsx,23
2023-03-02,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-03-02,SAÍDA,taxa do banco,16.0,,23.xlsx,23
2023-03-13,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-03-14,SAÍDA,membro,263.0,,23.xlsx,23
2023-03-15,SAÍDA,servidor,38.36,,23.xlsx,23
2023-03-30,SAÍDA,membro,15.0,,23.xlsx,23
2023-03-30,SAÍDA,membro,124.5,,23.xlsx,23
2023-04-03,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-04-04,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-04-04,SAÍDA,taxa do banco,3.8,,23.xlsx,23
2023-04-05,SAÍDA,sede,114.33,,23.xlsx,23
2023-04-06,SAÍDA,imersão,1675.8,,23.xlsx,23
2023-04-10,SAÍDA,servidor,38.36,,23.xlsx,23
2023-04-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-04-12,SAÍDA,mudança de diretoria,253.12,,23.xlsx,23
2023-04-16,SAÍDA,membro,337.5,,23.xlsx,23
2023-04-19,SAÍDA,imersão,630.0,,23.xlsx,23
2023-04-24,SAÍDA,jurídico,20.0,,23.xlsx,23
2023-04-24,SAÍDA,membro,22.3,,23.xlsx,23
2023-04-26,SAÍDA,membro,492.5,,23.xlsx,23
2023-04-26,SAÍDA,imersão,1800.0,,23.xlsx,23
2023-05-02,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-05-02,SAÍDA,sede,21.88,,23.xlsx,23
2023-05-02,SAÍDA,imersão,5700.0,,23.xlsx,23
2023-05-02,SAÍDA,imersão,176.87,,23.xlsx,23
2023-05-03,SAÍDA,taxa do banco,3.8,,23.xlsx,23
2023-05-03,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-05-03,SAÍDA,imersão,520.99,,23.xlsx,23
2023-05-04,SAÍDA,membro,458.0,,23.xlsx,23
2023-05-04,SAÍDA,membro,45.8,,23.xlsx,23
2023-05-04,SAÍDA,imersão,80.0,,23.xlsx,23
2023-05-04,SAÍDA,imersão,222.27,,23.xlsx,23
2023-05-04,SAÍDA,imersão,4400.0,,23.xlsx,23
2023-05-09,SAÍDA,contador,240.0,,23.xlsx,23
2023-05-09,SAÍDA,imersão,145.0,,23.xlsx,23
2023-05-09,SAÍDA,imersão,19.9,,23.xlsx,23
2023-05-09,SAÍDA,imersão,388.0,,23.xlsx,23
2023-05-09,SAÍDA,imersão,13.94,,23.xlsx,23
2023-05-09,SAÍDA,imersão,155.46,,23.xlsx,23
2023-05-09,SAÍDA,imersão,26.7,,23.xlsx,23
2023-05-09,SAÍDA,imposto,14.0,,23.xlsx,23
2023-05-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-05-11,SAÍDA,sede,189.17,,23.xlsx,23
2023-05-14,SAÍDA,servidor,38.36,,23.xlsx,23
2023-05-17,SAÍDA,imersão,99.9,,23.xlsx,23
2023-05-19,SAÍDA,imposto,176.91,,23.xlsx,23
2023-05-26,SAÍDA,sede,15.0,,23.xlsx,23
2023-05-26,SAÍDA,sede,80.3,,23.xlsx,23
2023-05-26,SAÍDA,membro,22.9,,23.xlsx,23
2023-05-26,SAÍDA,sede,21.82,,23.xlsx,23
2023-05-26,SAÍDA,sede,16.0,,23.xlsx,23
2023-05-26,SAÍDA,membro,87.8,,23.xlsx,23
2023-05-31,SAÍDA,custo de projeto,110.32,,23.xlsx,23
2023-06-01,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-06-02,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-06-02,SAÍDA,taxa do banco,33.42,,23.xlsx,23
2023-06-07,SAÍDA,servidor,38.36,,23.xlsx,23
2023-06-07,SAÍDA,imposto,141.27,,23.xlsx,23
2023-06-07,SAÍDA,contador,240.0,,23.xlsx,23
2023-06-12,SAÍDA,custo de projeto,160.89,Cliente 068,23.xlsx,23
2023-06-12,SAÍDA,trimestralidade,630.0,,23.xlsx,23
2023-06-13,SAÍDA,custo de projeto,305.09,Cliente 068,23.xlsx,23
2023-06-13,SAÍDA,sede,45.68,,23.xlsx,23
2023-06-13,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-06-27,SAÍDA,sede,17.89,,23.xlsx,23
2023-06-27,SAÍDA,membro,33.96,,23.xlsx,23
2023-06-27,SAÍDA,membro,32.77,,23.xlsx,23
2023-07-03,SAÍDA,membro,289.9,,23.xlsx,23
2023-07-03,SAÍDA,imposto,985.0,,23.xlsx,23
2023-07-03,SAÍDA,contador,240.0,,23.xlsx,23
2023-07-03,SAÍDA,taxa do banco,7.35,,23.xlsx,23
2023-07-04,SAÍDA,taxa do banco,5.25,,23.xlsx,23
2023-07-04,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-07-05,SAÍDA,membro,92.0,,23.xlsx,23
2023-07-10,SAÍDA,sede,3247.47,,23.xlsx,23
2023-07-10,SAÍDA,sede,155.04,,23.xlsx,23
2023-07-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-07-14,SAÍDA,servidor,38.36,,23.xlsx,23
2023-07-14,SAÍDA,taxa do banco,30.54,,23.xlsx,23
2023-07-19,SAÍDA,taxa do banco,4.08,,23.xlsx,23
2023-07-31,SAÍDA,custo de projeto,30.0,,23.xlsx,23
2023-07-31,SAÍDA,custo de projeto,101.96,,23.xlsx,23
2023-07-31,SAÍDA,custo de projeto,95.7,,23.xlsx,23
2023-08-01,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-08-02,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-08-02,SAÍDA,taxa do banco,5.97,,23.xlsx,23
2023-08-04,SAÍDA,membro,155.0,,23.xlsx,23
2023-08-04,SAÍDA,membro,45.6,,23.xlsx,23
2023-08-04,SAÍDA,capacitação,27.9,,23.xlsx,23
2023-08-08,SAÍDA,imposto,97.6,,23.xlsx,23
2023-08-08,SAÍDA,contador,240.0,,23.xlsx,23
2023-08-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-08-14,SAÍDA,servidor,38.36,,23.xlsx,23
2023-08-14,SAÍDA,servidor,67.99,,23.xlsx,23
2023-08-16,SAÍDA,membro,241.9,,23.xlsx,23
2023-08-16,SAÍDA,membro,33.57,,23.xlsx,23
2023-08-16,SAÍDA,membro,88.02,,23.xlsx,23
2023-08-17,SAÍDA,custo de projeto,248.08,,23.xlsx,23
2023-08-17,SAÍDA,custo de projeto,15.18,,23.xlsx,23
2023-08-17,SAÍDA,sede,138.9,,23.xlsx,23
2023-08-17,SAÍDA,imersão,500.0,,23.xlsx,23
2023-08-18,SAÍDA,imersão,450.0,,23.xlsx,23
2023-08-20,SAÍDA,membro,159.8,,23.xlsx,23
2023-08-21,SAÍDA,custo de projeto,101.71,,23.xlsx,23
2023-08-23,SAÍDA,taxa do banco,1.98,,23.xlsx,23
2023-08-24,SAÍDA,custo de projeto,31.82,,23.xlsx,23
2023-08-24,SAÍDA,membro,28.0,,23.xlsx,23
2023-08-25,SAÍDA,taxa do banco,1.98,,23.xlsx,23
2023-08-28,SAÍDA,taxa do banco,2.98,,23.xlsx,23
2023-08-30,SAÍDA,custo de projeto,25.35,,23.xlsx,23
2023-09-01,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-09-04,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-09-04,SAÍDA,taxa do banco,5.49,,23.xlsx,23
2023-09-04,SAÍDA,rendimento automático,1.56,,23.xlsx,23
2023-09-10,SAÍDA,contador,240.0,,23.xlsx,23
2023-09-10,SAÍDA,imposto,23.4,,23.xlsx,23
2023-09-11,SAÍDA,membro,59.92,,23.xlsx,23
2023-09-11,SAÍDA,projeto,2500.0,,23.xlsx,23
2023-09-12,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-09-14,SAÍDA,servidor,38.36,,23.xlsx,23
2023-09-20,SAÍDA,taxa do banco,2.98,,23.xlsx,23
2023-09-22,SAÍDA,taxa do banco,1.98,,23.xlsx,23
2023-09-22,SAÍDA,custo de projeto,82.32,,23.xlsx,23
2023-09-27,SAÍDA,imersão,1097.5,,23.xlsx,23
2023-09-30,SAÍDA,imersão,375.0,,23.xlsx,23
2023-10-02,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-10-02,SAÍDA,taxa do banco,1.98,,23.xlsx,23
2023-10-02,SAÍDA,imersão,3200.0,,23.xlsx,23
2023-10-02,SAÍDA,imersão,1800.0,,23.xlsx,23
2023-10-03,SAÍDA,imersão,1700.0,,23.xlsx,23
2023-10-03,SAÍDA,taxa do banco,3.74,,23.xlsx,23
2023-10-03,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-10-03,SAÍDA,custo de projeto,42.8,,23.xlsx,23
2023-10-04,SAÍDA,imersão,700.0,,23.xlsx,23
2023-10-04,SAÍDA,imersão,1000.0,,23.xlsx,23
2023-10-05,SAÍDA,imersão,6.64,,23.xlsx,23
2023-10-05,SAÍDA,imersão,125.46,,23.xlsx,23
2023-10-07,SAÍDA,imersão,27.5,,23.xlsx,23
2023-10-07,SAÍDA,imersão,273.64,,23.xlsx,23
2023-10-07,SAÍDA,imersão,33.0,,23.xlsx,23
2023-10-08,SAÍDA,imersão,27.5,,23.xlsx,23
2023-10-08,SAÍDA,imersão,335.64,,23.xlsx,23
2023-10-09,SAÍDA,capacitação,34.9,,23.xlsx,23
2023-10-09,SAÍDA,imersão,40.0,,23.xlsx,23
2023-10-09,SAÍDA,imersão,22.9,,23.xlsx,23
2023-10-09,SAÍDA,imersão,33.1,,23.xlsx,23
2023-10-09,SAÍDA,imersão,24.97,,23.xlsx,23
2023-10-09,SAÍDA,imersão,187.0,,23.xlsx,23
2023-10-09,SAÍDA,imersão,134.59,,23.xlsx,23
2023-10-09,SAÍDA,imersão,191.86,,23.xlsx,23
2023-10-09,SAÍDA,imposto,137.52,,23.xlsx,23
2023-10-10,SAÍDA,contador,240.0,,23.xlsx,23
2023-10-10,SAÍDA,imersão,79.93,,23.xlsx,23
2023-10-11,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-10-16,SAÍDA,servidor,38.36,,23.xlsx,23
2023-10-17,SAÍDA,taxa do banco,2.98,,23.xlsx,23
2023-10-19,SAÍDA,membro,75.99,,23.xlsx,23
2023-10-19,SAÍDA,sede,16.98,,23.xlsx,23
2023-10-23,SAÍDA,taxa do banco,2.98,,23.xlsx,23
2023-10-31,SAÍDA,taxa do banco,2.98,,23.xlsx,23
2023-11-01,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-11-03,SAÍDA,taxa do banco,75.0,,23.xlsx,23
2023-11-03,SAÍDA,contador,240.0,,23.xlsx,23
2023-11-04,SAÍDA,custo de projeto,133.73,,23.xlsx,23
2023-11-08,SAÍDA,membro,41.73,,23.xlsx,23
2023-11-08,SAÍDA,custo de projeto,199.0,,23.xlsx,23
2023-11-08,SAÍDA,custo de projeto,155.01,,23.xlsx,23
2023-11-10,SAÍDA,trimestralidade,1260.0,,23.xlsx,23
2023-11-13,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-11-13,SAÍDA,servidor,29.89,,23.xlsx,23
2023-11-14,SAÍDA,servidor,38.36,,23.xlsx,23
2023-12-01,SAÍDA,taxa do cartão,7.35,,23.xlsx,23
2023-12-04,SAÍDA,sede,4301.88,,23.xlsx,23
2023-12-07,SAÍDA,jurídico,1000.0,,23.xlsx,23
2023-12-07,SAÍDA,mudança de diretoria,600.0,,23.xlsx,23
2023-12-08,SAÍDA,contador,240.0,,23.xlsx,23
2023-12-09,SAÍDA,taxa do banco,1.98,,23.xlsx,23
2023-12-12,SAÍDA,taxa do banco,118.0,,23.xlsx,23
2023-12-13,SAÍDA,custo de projeto,324.94,,23.xlsx,23
2023-12-15,SAÍDA,servidor,38.36,,23.xlsx,23
2023-12-05,SAÍDA,projeto,38.2,,23.xlsx,23
2024-01-08,ENTRADA,projeto,1920.0,Cliente 008,24.xlsx,24
2024-01-15,ENTRADA,projeto,1730.0,Cliente 041,24.xlsx,24
2024-01-25,ENTRADA,projeto,950.0,Cliente 057,24.xlsx,24
2024-02-01,ENTRADA,projeto,1920.0,Cliente 008,24.xlsx,24
2024-02-14,ENTRADA,projeto,633.33,Cliente 072,24.xlsx,24
2024-03-11,ENTRADA,projeto,1920.0,Cliente 008,24.xlsx,24
2024-03-26,ENTRADA,projeto,1000.0,Cliente 034,24.xlsx,24
2024-04-02,ENTRADA,projeto,1920.0,Cliente 008,24.xlsx,24
2024-05-22,ENTRADA,projeto,1920.0,Cliente 036,24.xlsx,24
2024-06-04,ENTRADA,projeto,1000.0,Cliente 052,24.xlsx,24
2024-06-22,ENTRADA,projeto,1920.0,Cliente 033,24.xlsx,24
2024-06-30,ENTRADA,projeto,280.0,Cliente 033,24.xlsx,24
2024-07-01,ENTRADA,projeto,45.0,Cliente 097,24.xlsx,24
2024-07-09,ENTRADA,projeto,1266.67,Cliente 048,24.xlsx,24
2024-09-11,ENTRADA,projeto,200.0,Cliente 095,24.xlsx,24
2024-10-08,ENTRADA,imersão,4000.0,,24.xlsx,24
2024-10-18,ENTRADA,imersão,1779.15,,24.xlsx,24
2024-11-14,ENTRADA,renovação,550.0,,24.xlsx,24
2024-11-29,ENTRADA,renovação,215.0,,24.xlsx,24
2024-12-17,ENTRADA,contador,220.0,,24.xlsx,24
2024-12-19,ENTRADA,contador,500.0,,24.xlsx,24
2024-01-05,SAÍDA,contador,500.0,,24.xlsx,24
2024-01-05,SAÍDA,contador,240.0,,24.xlsx,24
2024-01-07,SAÍDA,servidor,41.43,,24.xlsx,24
2024-01-23,SAÍDA,renovação,495.3,,24.xlsx,24
2024-01-26,SAÍDA,renovação,1046.4,,24.xlsx,24
2024-01-31,SAÍDA,taxa do banco,5.94,,24.xlsx,24
2024-02-06,SAÍDA,curso,997.0,,24.xlsx,24
2024-02-17,SAÍDA,projeto,49.53,,24.xlsx,24
2024-02-18,SAÍDA,renovação,41.43,,24.xlsx,24
2024-02-22,SAÍDA,membro,185.0,,24.xlsx,24
2024-02-22,SAÍDA,material,305.1,,24.xlsx,24
2024-02-22,SAÍDA,material,32.05,,24.xlsx,24
2024-02-27,SAÍDA,material,46.03,,24.xlsx,24
2024-02-27,SAÍDA,material,39.34,,24.xlsx,24
2024-02-28,SAÍDA,curso,34.9,,24.xlsx,24
2024-02-29,SAÍDA,custo de projeto,34.7,Cliente 051,24.xlsx,24
2024-02-29,SAÍDA,taxa do banco,5.96,,24.xlsx,24
2024-03-08,SAÍDA,material,185.0,,24.xlsx,24
2024-03-08,SAÍDA,renovação,550.0,,24.xlsx,24
2024-03-13,SAÍDA,evento mej,300.0,,24.xlsx,24
2024-03-13,SAÍDA,evento mej,300.0,,24.xlsx,24
2024-03-13,SAÍDA,evento mej,300.0,,24.xlsx,24
2024-03-13,SAÍDA,evento mej,300.0,,24.xlsx,24
2024-03-14,SAÍDA,renovação,41.43,,24.xlsx,24
2024-03-17,SAÍDA,evento mej,94.42,,24.xlsx,24
2024-03-21,SAÍDA,renovação,215.0,,24.xlsx,24
2024-03-23,SAÍDA,custo de projeto,47.58,,24.xlsx,24
2024-03-23,SAÍDA,custo de projeto,46.53,,24.xlsx,24
2024-03-23,SAÍDA,custo de projeto,30.0,,24.xlsx,24
2024-03-26,SAÍDA,imersão,500.0,,24.xlsx,24
2024-03-28,SAÍDA,iss,61.99,,24.xlsx,24
2024-03-28,SAÍDA,iss,53.1,,24.xlsx,24
2024-03-28,SAÍDA,evento mej,96.05,,24.xlsx,24
2024-03-28,SAÍDA,projeto,59.1,,24.xlsx,24
2024-03-31,SAÍDA,taxa do banco,6.96,,24.xlsx,24
2024-04-02,SAÍDA,renovação,215.0,,24.xlsx,24
2024-04-03,SAÍDA,imposto,58.4,,24.xlsx,24
2024-04-03,SAÍDA,taxa do banco,2.98,,24.xlsx,24
2024-04-11,SAÍDA,renovação,41.43,,24.xlsx,24
2024-05-14,SAÍDA,imersão,703.5,,24.xlsx,24
2024-05-14,SAÍDA,imersão,400.0,,24.xlsx,24
2024-05-14,SAÍDA,material,53.4,,24.xlsx,24
2024-05-14,SAÍDA,projeto,22.0,,24.xlsx,24
2024-05-14,SAÍDA,imersão,800.0,,24.xlsx,24
2024-05-14,SAÍDA,renovação,41.43,,24.xlsx,24
2024-05-14,SAÍDA,renovação,215.0,,24.xlsx,24
2024-05-15,SAÍDA,contador,247.69,,24.xlsx,24
2024-05-15,SAÍDA,imersão,3400.0,,24.xlsx,24
2024-05-16,SAÍDA,imersão,1120.0,,24.xlsx,24
2024-05-21,SAÍDA,imersão,240.0,,24.xlsx,24
2024-05-22,SAÍDA,imersão,590.57,,24.xlsx,24
2024-05-24,SAÍDA,imersão,39.0,,24.xlsx,24
2024-05-24,SAÍDA,imersão,19.96,,24.xlsx,24
2024-05-24,SAÍDA,imersão,16.89,,24.xlsx,24
2024-05-24,SAÍDA,imersão,49.22,,24.xlsx,24
2024-05-25,SAÍDA,imersão,170.0,,24.xlsx,24
2024-05-25,SAÍDA,imersão,640.8,,24.xlsx,24
2024-05-26,SAÍDA,imersão,650.0,,24.xlsx,24
2024-05-26,SAÍDA,material,80.0,,24.xlsx,24
2024-05-27,SAÍDA,imersão,1680.0,,24.xlsx,24
2024-05-31,SAÍDA,taxa do banco,1.98,,24.xlsx,24
2024-06-04,SAÍDA,renovação,550.0,,24.xlsx,24
2024-06-04,SAÍDA,jurídico,38.4,,24.xlsx,24
2024-06-05,SAÍDA,projeto,40.8,,24.xlsx,24
2024-06-05,SAÍDA,projeto,140.82,,24.xlsx,24
2024-06-09,SAÍDA,renovação,215.0,,24.xlsx,24
2024-06-15,SAÍDA,renovação,41.43,,24.xlsx,24
2024-06-15,SAÍDA,renovação,67.99,,24.xlsx,24
2024-06-19,SAÍDA,imersão,250.0,,24.xlsx,24
2024-06-19,SAÍDA,imersão,209.94,,24.xlsx,24
2024-06-19,SAÍDA,imersão,99.8,,24.xlsx,24
2024-06-30,SAÍDA,taxa do banco,6.95,,24.xlsx,24
2024-07-03,SAÍDA,renovação,290.0,,24.xlsx,24
2024-07-04,SAÍDA,iss,350.89,,24.xlsx,24
2024-07-04,SAÍDA,iss,66.56,,24.xlsx,24
2024-07-05,SAÍDA,jurídico,22.97,,24.xlsx,24
2024-07-14,SAÍDA,renovação,41.43,,24.xlsx,24
2024-07-16,SAÍDA,jurídico,686.63,,24.xlsx,24
2024-07-17,SAÍDA,contador,215.0,,24.xlsx,24
2024-07-23,SAÍDA,jurídico,168.78,,24.xlsx,24
2024-07-31,SAÍDA,imposto,6.97,,24.xlsx,24
2024-08-05,SAÍDA,imposto,25.33,,24.xlsx,24
2024-08-10,SAÍDA,contador,215.0,,24.xlsx,24
2024-08-10,SAÍDA,imersão,245.0,,24.xlsx,24
2024-08-18,SAÍDA,renovação,43.42,,24.xlsx,24
2024-08-20,SAÍDA,imersão,123.99,,24.xlsx,24
2024-08-31,SAÍDA,taxa do banco,1.0,,24.xlsx,24
2024-09-03,SAÍDA,iss,108.0,,24.xlsx,24
2024-09-06,SAÍDA,renovação,550.0,,24.xlsx,24
2024-09-08,SAÍDA,contador,215.0,,24.xlsx,24
2024-09-11,SAÍDA,imersão,148.97,,24.xlsx,24
2024-09-12,SAÍDA,projeto,59.49,,24.xlsx,24
2024-09-12,SAÍDA,projeto,41.91,,24.xlsx,24
2024-09-12,SAÍDA,projeto,46.32,,24.xlsx,24
2024-09-12,SAÍDA,projeto,29.88,,24.xlsx,24
2024-09-16,SAÍDA,servidor,41.43,,24.xlsx,24
2024-09-30,SAÍDA,imposto,2.98,,24.xlsx,24
2024-10-01,SAÍDA,imersão,900.0,,24.xlsx,24
2024-10-04,SAÍDA,projeto,92.34,,24.xlsx,24
2024-10-04,SAÍDA,imersão,155.22,,24.xlsx,24
2024-10-09,SAÍDA,contador,215.0,,24.xlsx,24
2024-10-09,SAÍDA,servidor,41.43,,24.xlsx,24
2024-10-09,SAÍDA,imersão,1850.0,,24.xlsx,24
2024-10-14,SAÍDA,imersão,548.9,,24.xlsx,24
2024-10-15,SAÍDA,imersão,176.0,,24.xlsx,24
2024-10-17,SAÍDA,imersão,1500.0,,24.xlsx,24
2024-10-21,SAÍDA,imersão,2218.0,,24.xlsx,24
2024-11-13,SAÍDA,servidor,41.43,,24.xlsx,24
2024-11-14,SAÍDA,renovação,550.0,,24.xlsx,24
2024-11-30,SAÍDA,contador,220.73,,24.xlsx,24
2024-11-30,SAÍDA,taxa do banco,1.98,,24.xlsx,24
2024-12-17,SAÍDA,contador,219.8,,24.xlsx,24
2024-12-27,SAÍDA,contador,500.0,,24.xlsx,24
2024-12-27,SAÍDA,servidor,43.42,,24.xlsx,24
2024-12-21,SAÍDA,taxa do banco,1.98,,24.xlsx,24
2024-01-03,ENTRADA,rendimento automático,83.99,,24.xlsx,24
2024-01-03,ENTRADA,rendimento automático,0.35,,24.xlsx,24
2024-01-08,ENTRADA,rendimento automático,414.97,,24.xlsx,24
2024-01-08,ENTRADA,rendimento automático,1.27,,24.xlsx,24
2024-01-11,ENTRADA,rendimento automático,117.8,,24.xlsx,24
2024-01-11,ENTRADA,rendimento automático,0.2,,24.xlsx,24
2024-02-02,ENTRADA,rendimento automático,81.98,,24.xlsx,24
2024-02-02,ENTRADA,rendimento automático,0.37,,24.xlsx,24
2024-02-15,ENTRADA,rendimento automático,117.41,,24.xlsx,24
2024-02-15,ENTRADA,rendimento automático,0.59,,24.xlsx,24
2024-03-01,ENTRADA,rendimento automático,7.28,,24.xlsx,24
2024-03-01,ENTRADA,rendimento automático,0.07,,24.xlsx,24
2024-03-04,ENTRADA,rendimento automático,89.23,,24.xlsx,24
2024-03-04,ENTRADA,rendimento automático,0.77,,24.xlsx,24
2024-03-12,ENTRADA,rendimento automático,116.92,,24.xlsx,24
2024-03-12,ENTRADA,rendimento automático,1.08,,24.xlsx,24
2024-04-01,ENTRADA,rendimento automático,7.28,,24.xlsx,24
2024-04-01,ENTRADA,rendimento automático,0.07,,24.xlsx,24
2024-04-02,ENTRADA,rendimento automático,89.06,,24.xlsx,24
2024-04-02,ENTRADA,rendimento automático,0.94,,24.xlsx,24
2024-05-02,ENTRADA,rendimento automático,7.26,,24.xlsx,24
2024-05-02,ENTRADA,rendimento automático,0.09,,24.xlsx,24
2024-05-03,ENTRADA,rendimento automático,88.84,,24.xlsx,24
2024-05-03,ENTRADA,rendimento automático,1.16,,24.xlsx,24
2024-05-22,ENTRADA,material,20.77,,24.xlsx,24
2024-05-22,ENTRADA,material,5.81,,24.xlsx,24
2024-05-22,ENTRADA,material,19.85,,24.xlsx,24
2024-05-24,ENTRADA,material,9.9,,24.xlsx,24
2024-05-31,ENTRADA,material,9.5,,24.xlsx,24
2024-06-03,ENTRADA,rendimento automático,7.24,,24.xlsx,24
2024-06-03,ENTRADA,rendimento automático,0.11,,24.xlsx,24
2024-06-04,ENTRADA,rendimento automático,88.69,,24.xlsx,24
2024-06-04,ENTRADA,rendimento automático,1.31,,24.xlsx,24
2024-06-11,ENTRADA,rendimento automático,116.24,,24.xlsx,24
2024-06-11,ENTRADA,rendimento automático,1.76,,24.xlsx,24
2024-07-01,ENTRADA,rendimento automático,7.23,,24.xlsx,24
2024-07-01,ENTRADA,rendimento automático,0.12,,24.xlsx,24
2024-07-02,ENTRADA,rendimento automático,88.53,,24.xlsx,24
2024-07-02,ENTRADA,rendimento automático,1.47,,24.xlsx,24
2024-07-11,ENTRADA,rendimento automático,116.0,,24.xlsx,24
2024-07-11,ENTRADA,rendimento automático,2.0,,24.xlsx,24
2024-08-01,ENTRADA,rendimento automático,7.22,,24.xlsx,24
2024-08-01,ENTRADA,rendimento automático,0.13,,24.xlsx,24
2024-08-02,ENTRADA,rendimento automático,88.34,,24.xlsx,24
2024-08-02,ENTRADA,rendimento automático,1.66,,24.xlsx,24
2024-08-13,ENTRADA,rendimento automático,115.75,,24.xlsx,24
2024-08-13,ENTRADA,rendimento automático,2.25,,24.xlsx,24
2024-09-02,ENTRADA,rendimento automático,7.2,,24.xlsx,24
2024-09-02,ENTRADA,rendimento automático,0.15,,24.xlsx,24
2024-09-03,ENTRADA,projeto,4889.7,Cliente 016,24.xlsx,24
2024-09-11,ENTRADA,rendimento automático,115.52,,24.xlsx,24
2024-09-11,ENTRADA,rendimento automático,2.48,,24.xlsx,24
2024-10-01,ENTRADA,rendimento automático,7.19,,24.xlsx,24
2024-10-01,ENTRADA,rendimento automático,0.16,,24.xlsx,24
2024-10-02,ENTRADA,rendimento automático,87.99,,24.xlsx,24
2024-10-02,ENTRADA,rendimento automático,2.01,,24.xlsx,24
2024-10-08,ENTRADA,rendimento automático,3973.9,,24.xlsx,24
2024-10-08,ENTRADA,rendimento automático,26.1,,24.xlsx,24
2024-10-11,ENTRADA,rendimento automático,117.98,,24.xlsx,24
2024-10-11,ENTRADA,rendimento automático,0.02,,24.xlsx,24
2024-10-18,ENTRADA,rendimento automático,1778.79,,24.xlsx,24
2024-10-18,ENTRADA,rendimento automático,0.36,,24.xlsx,24
2024-11-01,ENTRADA,rendimento automático,7.35,,24.xlsx,24
2024-11-04,ENTRADA,rendimento automático,93.95,,24.xlsx,24
2024-11-04,ENTRADA,rendimento automático,0.03,,24.xlsx,24
2024-11-12,ENTRADA,rendimento automático,71.61,,24.xlsx,24
